13
4.6	329.74
5.09	329.7
6.72	329.39
13.98	329.35
28.36	329.15
38.75	329.01
18
-24.02	329.19
-15.63	329.14
-7.07	329.22
-3.23	329.28
-1.55	328.49
-0.44	327.84
-0.03	327.7
0.35	327.83
1.35	328.57
1.84	329.17
2.88	329.58
3.29	329.54
3.63	329.5
4.21	329.28
4.71	329.11
6.68	328.88
16.88	328.7
30.0	328.62
15
-32.25	328.47
-17.14	328.41
-3.59	328.45
-2.38	328.76
-1.53	328.61
-0.78	327.53
-0.0	327.41
0.64	327.51
2.61	328.41
3.83	328.66
5.88	329.06
7.07	328.84
8.21	328.32
20.28	328.18
30.77	328.03
22
-32.24	327.87
-10.6	327.79
-7.04	327.89
-4.87	327.93
-2.96	328.05
-1.48	328.01
-0.49	326.58
-0.39	326.52
0.0	326.41
0.55	326.51
0.78	326.79
1.07	327.12
2.34	327.67
3.41	327.85
5.14	328.4
5.44	328.49
6.26	328.43
7.04	328.14
8.11	327.79
8.8	327.69
23.58	327.62
32.8	327.49
22
-32.83	327.59
-14.01	327.46
-11.34	327.46
-7.44	327.34
-6.12	327.43
-4.28	327.64
-2.98	327.48
-2.08	327.25
-1.1	326.46
-0.81	326.13
-0.52	325.83
0.02	325.83
0.59	326.01
1.1	326.89
1.68	327.14
3.21	327.66
4.38	327.89
5.28	327.69
6.31	327.24
7.99	327.16
19.13	327.03
30.18	326.95
19
-31.51	326.57
-10.99	326.49
-6.02	326.62
-4.41	326.65
-2.71	326.77
-1.54	326.38
-0.91	325.65
-0.58	325.42
-0.42	325.33
-0.0	325.27
0.69	325.48
0.84	325.59
1.32	326.04
2.5	326.5
4.99	326.83
7.56	326.77
12.63	326.73
23.72	326.65
34.96	326.55
24
-32.94	326.35
-12.32	326.25
-9.34	326.34
-5.82	326.54
-5.07	326.51
-4.35	326.73
-3.06	326.47
-1.86	325.91
-1.18	325.23
-0.67	325.11
-0.54	325.06
-0.5	325.0
-0.01	324.96
0.45	324.92
0.68	325.71
1.16	325.96
2.27	326.31
3.28	326.41
5.45	326.38
5.89	326.32
8.07	326.26
11.96	326.12
15.36	326.26
34.16	326.23
23
-35.75	326.07
-14.56	325.88
-7.49	325.81
-5.52	326.07
-4.52	326.01
-2.61	325.71
-1.81	325.34
-0.6	324.29
-0.43	324.32
-0.33	324.23
0.02	324.19
0.3	324.23
0.42	324.36
0.71	324.46
1.69	325.72
2.58	326.02
3.44	326.12
4.41	326.08
5.96	325.82
7.83	325.74
13.08	325.72
15.63	325.75
34.39	325.86
20
-38.72	325.56
-11.71	325.28
-5.31	325.29
-3.69	325.39
-2.59	325.41
-1.49	325.07
-1.02	324.3
-0.49	323.99
-0.36	323.91
-0.01	323.89
0.27	323.91
0.33	323.96
1.03	324.37
1.5	324.9
2.48	325.36
3.18	325.43
4.41	325.54
7.56	325.37
12.26	325.25
33.73	325.33
14
-39.68	324.87
-18.43	325.17
-5.29	325.01
-3.58	324.99
-1.79	324.21
-0.8	323.42
-0.42	323.31
0.0	323.25
0.8	323.42
2.76	324.56
4.52	325.09
6.71	325.25
18.12	324.93
32.14	325.0
13
-38.63	325.56
-6.33	324.9
-5.12	323.99
-3.28	322.24
-0.53	321.4
0.23	321.27
1.22	321.54
2.61	322.47
4.37	324.15
9.43	324.74
15.02	325.09
18.44	325.28
39.92	325.38
